dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
VICR,vilbert,vilbert,hinge,different_image,4.0,1,0,10175,40700,9240,16,0.9226826953495729,0.8447971781305115,10.443745613098145,2.6723148822784424,0.8668265620816769,0.8835158881142752,0.8052072769590553,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,1,0,10175,40700,9240,16,0.9205947484973109,0.8430335097001763,20.83123207092285,3.775921583175659,0.8913670853105842,0.8847464254782337,0.8068876345199286,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,2,1,10175,40700,9240,17,0.922999050933249,0.8518518518518519,10.929122924804688,3.0415735244750977,0.8760103001741537,0.8851630059300929,0.8072797012706566,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,2,1,10175,40700,9240,17,0.9238215754508067,0.8577307466196356,38.236549377441406,5.129086494445801,0.8730851223467742,0.8861564724062011,0.8087201149808931,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,3,2,10175,40700,9240,16,0.9192660550458716,0.8442092886537331,9.497382164001465,2.909322500228882,0.8724919507833135,0.8822763577463402,0.8031581214463165,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,3,2,10175,40700,9240,16,0.9202151217968997,0.8406819517930629,16.11625862121582,3.3299098014831543,0.8864654711234579,0.8837176603245949,0.805219286661694,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,4,3,10175,40700,9240,16,0.9184435305283138,0.8477366255144033,17.212072372436523,3.9245526790618896,0.8697810559602033,0.8821876902046089,0.8029024148609661,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,4,3,10175,40700,9240,16,0.9214172730148688,0.8512639623750735,22.320749282836914,4.142860412597656,0.8795581787456968,0.8839748567086723,0.805888827583805,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,hinge,different_image,4.0,5,4,10175,40700,9240,17,0.9186966149952547,0.8571428571428571,11.532645225524902,3.091449022293091,0.873971426409156,0.8832650459198085,0.8049635800763437,rounded_mean,3161,15805,1701
VICR,vilbert,vilbert,bradley_terry,different_image,4.0,5,4,10175,40700,9240,16,0.9226194242328377,0.8559670781893004,14.876626014709473,3.1660561561584473,0.8866565622829654,0.887086006877186,0.8105125630997283,rounded_mean,3161,15805,1701
