dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,8,7,3693,1846,405,29,0.8695951765719208,0.8333333333333334,10.064123153686523,2.578350067138672,0.6992232908955884,0.6580656091287483,0.5320628335537964,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,8,7,3693,1846,405,23,0.8683893195521103,0.8434139784946236,17.317758560180664,3.348302125930786,0.699120173001802,0.6638003017429868,0.5368069295851413,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,9,8,3693,1846,405,21,0.8678725236864772,0.842741935483871,13.020164489746094,2.8335490226745605,0.7123879208176049,0.6702826534103021,0.5400593457133863,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,9,8,3693,1846,405,18,0.873557278208441,0.8481182795698925,14.129942893981934,3.0940237045288086,0.7335348106191475,0.6725914436861822,0.545452342286133,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.5,10,9,3693,1846,405,19,0.86442721791559,0.8306451612903226,7.1157307624816895,2.2681384086608887,0.7305389466768588,0.653438662609835,0.5271288154127727,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.5,10,9,3693,1846,405,20,0.8623600344530578,0.8259408602150538,12.47802734375,2.8242270946502686,0.7278860268469316,0.6483941941512296,0.5224361566194656,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.6,1,0,3693,2216,486,35,0.8640826873385012,0.8286290322580645,14.266602516174316,3.0074572563171387,0.7311485608217083,0.657633438534215,0.5312042273496246,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.6,1,0,3693,2216,486,19,0.8718346253229974,0.8387096774193549,12.530003547668457,2.8056657314300537,0.741151101616623,0.66567082296267,0.5386349298907973,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,hinge,different_image,0.6,2,1,3693,2216,486,20,0.8652885443583118,0.8293010752688172,6.421546936035156,2.073107957839966,0.7298658180844768,0.6576832713001279,0.531457456829196,rounded_mean,1161,5805,1488
FlickrExpert,vilbert,vilbert,bradley_terry,different_image,0.6,2,1,3693,2216,486,21,0.866838931955211,0.8380376344086021,9.817313194274902,2.6182730197906494,0.7337749908207112,0.6630073562103128,0.5347494400636239,rounded_mean,1161,5805,1488
