dataset,representation,embedding_tag,objective,pair_condition,N,run,seed,train_examples,train_pairs,val_pairs,epochs_trained,general_pair_accuracy,same_image_accuracy,mse,mae,pearson,spearman,kendall_c,rating_mode,test_examples,general_test_pairs,same_image_test_pairs
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,4,3,3693,18465,4050,16,0.8291128337639966,0.7977150537634409,7.908331871032715,2.47582745552063,0.6212743543508843,0.5999668436428631,0.47855623586248747,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,4,3,3693,18465,4050,16,0.8299741602067183,0.803763440860215,16.397876739501953,3.4458019733428955,0.6180696723620791,0.6054955908098673,0.4819115264668083,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,5,4,3693,18465,4050,18,0.8372093023255814,0.7889784946236559,10.11474609375,2.706271171569824,0.6506749546033461,0.614795096636881,0.49161733761350507,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,5,4,3693,18465,4050,17,0.8378983634797589,0.7963709677419355,20.394153594970703,3.7733778953552246,0.6413138228286641,0.6093767082551615,0.4878742893685906,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,6,5,3693,18465,4050,17,0.8277347114556417,0.7775537634408602,7.666372299194336,2.377370834350586,0.625732863862595,0.5952386088633518,0.47596459040749917,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,6,5,3693,18465,4050,16,0.8263565891472868,0.8111559139784946,11.73765754699707,2.8828213214874268,0.6366153900040246,0.6001050754405657,0.47924866022069046,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,7,6,3693,18465,4050,17,0.8444444444444444,0.803763440860215,9.974294662475586,2.6889522075653076,0.6326330988079008,0.6219028284401736,0.49565911751010133,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,7,6,3693,18465,4050,16,0.8453057708871662,0.8064516129032258,10.808213233947754,2.7698814868927,0.6442186009889834,0.6113592947710937,0.48849944964628245,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,8,7,3693,18465,4050,16,0.8311800172265289,0.7883064516129032,11.69854736328125,3.092278003692627,0.6230197020548545,0.5971047425419251,0.4764433523923138,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,8,7,3693,18465,4050,16,0.8428940568475453,0.8030913978494624,24.51628303527832,4.338757038116455,0.6358470364570366,0.6187140968617485,0.4949409745328794,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,9,8,3693,18465,4050,16,0.8408268733850129,0.7862903225806451,4.620089530944824,1.882561445236206,0.6559227269586358,0.612302034043973,0.48883577004883816,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,9,8,3693,18465,4050,16,0.8490956072351421,0.7950268817204301,9.138839721679688,2.5787289142608643,0.6593594044653912,0.6199896763261037,0.49611216087589705,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,different_image,5.0,10,9,3693,18465,4050,19,0.8397932816537468,0.7997311827956989,12.667152404785156,3.018718719482422,0.6329086624067486,0.5996394669322267,0.47946232259407884,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,different_image,5.0,10,9,3693,18465,4050,17,0.849956933677864,0.823252688172043,19.782638549804688,3.6983566284179688,0.6446491472743006,0.6193793010090822,0.49666214365184114,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,1,0,3693,4723,989,20,0.795176571920758,0.7815860215053764,7.195953369140625,2.173755168914795,0.5425507419572897,0.5318070627576648,0.4231425036531567,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,1,0,3693,4723,989,17,0.8160206718346253,0.7862903225806451,7.094217777252197,2.1406712532043457,0.6002140011034385,0.5743892428076037,0.45822665670564766,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,2,1,3693,4723,989,18,0.807235142118863,0.790994623655914,5.119213581085205,1.921861171722412,0.6141064994683347,0.5635254043961329,0.44899169412252893,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,2,1,3693,4723,989,18,0.8301464254952627,0.7943548387096774,10.276960372924805,2.6463141441345215,0.6240228334338269,0.5852874892424723,0.4660411601767957,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,3,2,3693,4723,989,18,0.8041343669250646,0.7936827956989247,3.804042339324951,1.6123735904693604,0.5767219387170144,0.5520867804609052,0.4374974497763593,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,3,2,3693,4723,989,17,0.8227390180878553,0.7836021505376344,5.902153015136719,1.9821209907531738,0.6049339322782998,0.5803527093116152,0.46082621558187264,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,4,3,3693,4723,989,29,0.7989664082687339,0.7963709677419355,16.335861206054688,3.437241315841675,0.552392741152687,0.5497990724302981,0.4360967742174801,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,4,3,3693,4723,989,17,0.8148148148148148,0.8064516129032258,14.423909187316895,3.2717089653015137,0.5935097978883164,0.5770573616764143,0.4582780939436856,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,5,4,3693,4723,989,20,0.8022394487510767,0.7788978494623656,6.868199825286865,2.1766724586486816,0.5652395813118574,0.554599390762095,0.44008513852072934,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,5,4,3693,4723,989,17,0.8241171403962102,0.7903225806451613,6.950223922729492,2.1488752365112305,0.6107037792362462,0.5838291675884915,0.4643081209259791,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,6,5,3693,4723,989,20,0.80671834625323,0.790994623655914,6.5782670974731445,2.1654975414276123,0.5714121048080631,0.5575477875208433,0.44066281827100157,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,6,5,3693,4723,989,16,0.7963824289405684,0.7788978494623656,5.141472339630127,1.8867536783218384,0.5602464114487837,0.5242029954168973,0.41187774852284864,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,7,6,3693,4723,989,20,0.8213608957795004,0.7883064516129032,7.457822799682617,2.3253841400146484,0.6051347573027215,0.5749320544011213,0.4591604404115672,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,7,6,3693,4723,989,17,0.8217054263565892,0.7889784946236559,9.085509300231934,2.549575090408325,0.6040182163193322,0.5707059262985589,0.4533994697513183,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,8,7,3693,4723,989,18,0.8204995693367786,0.801747311827957,10.520881652832031,2.8510823249816895,0.571058197013258,0.573510204458216,0.4552789072950121,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,8,7,3693,4723,989,18,0.8125753660637381,0.7903225806451613,23.143787384033203,4.117549419403076,0.5527177479811485,0.5610455441128562,0.44536734719616355,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,9,8,3693,4723,989,18,0.8136089577950043,0.7815860215053764,4.7605462074279785,1.8634036779403687,0.5836928900554312,0.563644264869116,0.4484535814784398,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,9,8,3693,4723,989,17,0.821188630490956,0.790994623655914,6.3213605880737305,2.0961785316467285,0.6096936292988175,0.5839793449629445,0.4631844151103811,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,hinge,same_image,,10,9,3693,4723,989,18,0.8080964685615848,0.7795698924731183,6.879252910614014,2.253481149673462,0.5852010553471132,0.561116939769249,0.44478175402465475,rounded_mean,1161,5805,1488
FlickrExpert,clip-vit-b32,openai-clip-vit-base-patch32,bradley_terry,same_image,,10,9,3693,4723,989,16,0.8013781223083548,0.7708333333333334,3.921417474746704,1.64524245262146,0.5894508535758689,0.5582914558958254,0.4411771906513809,rounded_mean,1161,5805,1488
